group,day_of_month,interval,dom_correction,n_obs
A,31,15:00,0.9760774306431393,1
A,31,15:30,1.022556775007902,1
A,31,16:00,1.085105399433011,1
A,31,16:30,1.037795263892878,1
A,31,17:00,1.0216734749845606,1
A,31,17:30,1.059821104752701,1
A,31,18:00,0.8373455905964929,1
A,31,18:30,1.0875076670135704,1
A,31,19:00,0.9934097376645119,1
A,31,19:30,1.040483078964831,1
A,31,20:00,1.0634162690726554,1
A,31,20:30,1.0033145393680374,1
A,31,21:00,1.0917763017803461,1
A,31,21:30,0.8337204158372042,1
A,31,22:00,0.6669763326697633,1
A,31,22:30,0.9267421601636283,1
A,31,23:00,0.7589721958285862,1
A,31,23:30,1.0382139585370525,1
B,1,00:00,0.7204121516652625,3
B,1,00:30,0.9050833139337269,3
B,1,01:00,0.7410055754206285,3
B,1,01:30,0.681240275834684,3
B,1,02:00,0.7201495474222747,3
B,1,02:30,1.137326809750519,3
B,1,03:00,1.1380140996302612,3
B,1,03:30,1.0947439559619185,3
B,1,04:00,0.6645912992790455,3
B,1,04:30,0.8639507449182372,3
B,1,05:00,0.6170838728970515,3
B,1,05:30,1.4295889048866903,2
B,1,06:00,1.7125988228066227,2
B,1,06:30,0.3180490599293133,2
B,1,07:00,1.0370070522316577,3
B,1,07:30,0.9192406096731323,3
B,1,08:00,1.0645712104746896,3
B,1,08:30,1.0885747286804153,3
B,1,09:00,0.9584718160041517,3
B,1,09:30,1.0908536303484033,3
B,1,10:00,1.061254670357398,3
B,1,10:30,1.0043663055918526,3
B,1,11:00,1.022393362972144,3
B,1,11:30,1.0676735421427346,3
B,1,12:00,1.0759770007609561,3
B,1,12:30,1.0283425795449255,3
B,1,13:00,1.0711083107470007,3
B,1,13:30,1.0085239881646764,3
B,1,14:00,0.9637150987782422,3
B,1,14:30,1.0803869025343555,3
B,1,15:00,1.0127656117380246,3
B,1,15:30,1.018240989236573,3
B,1,16:00,1.0260954335820645,3
B,1,16:30,0.9410852468556602,3
B,1,17:00,1.0516270337514415,3
B,1,17:30,0.9331388957961114,3
B,1,18:00,1.031069081588416,3
B,1,18:30,0.9882938762857154,3
B,1,19:00,0.9836414311698466,3
B,1,19:30,1.0314897963905678,3
B,1,20:00,0.9430946959649927,3
B,1,20:30,0.999968356236728,3
B,1,21:00,1.0217823333206124,3
B,1,21:30,1.139387799678608,3
B,1,22:00,0.9646657992133909,3
B,1,22:30,1.0789018730287512,3
B,1,23:00,1.0375226715690418,3
B,1,23:30,0.912751101817463,3
B,2,00:00,0.900839238152671,3
B,2,00:30,0.7253755496947933,3
B,2,01:00,1.0177968701856352,3
B,2,01:30,1.0547226855713094,3
B,2,02:00,1.4314741276497736,3
B,2,02:30,0.5753747392071898,3
B,2,03:00,0.8068360773085184,3
B,2,03:30,1.062755963990022,2
B,2,04:00,0.7021691580459947,2
B,2,04:30,1.156043274965047,2
B,2,05:00,1.4384368480179748,3
B,2,05:30,0.8962533581752066,3
B,2,06:00,0.668266947442402,3
B,2,06:30,1.0919481921208853,3
B,2,07:00,1.0158920991373406,3
B,2,07:30,1.0628843704566315,3
B,2,08:00,1.145931747344463,3
B,2,08:30,1.1318975162228686,3
B,2,09:00,1.0707511944923598,3
B,2,09:30,1.150201763289004,3
B,2,10:00,0.9800099645845398,3
B,2,10:30,1.0159336433793984,3
B,2,11:00,0.99459687117795,3
B,2,11:30,1.0005453585703257,3
B,2,12:00,0.9819301266821704,3
B,2,12:30,1.004914311799801,3
B,2,13:00,0.9794920232199398,3
B,2,13:30,1.0611770103375044,3
B,2,14:00,0.9679962554534673,3
B,2,14:30,0.9809936405774171,3
B,2,15:00,0.989857173016425,3
B,2,15:30,0.9728271244859854,3
B,2,16:00,1.02914523238471,3
B,2,16:30,0.9860786525367352,3
B,2,17:00,0.9957576374541284,3
B,2,17:30,0.9969405046732189,3
B,2,18:00,0.965341304363701,3
B,2,18:30,1.0268644999202172,3
B,2,19:00,1.0278896185945738,3
B,2,19:30,0.9439460342660221,3
B,2,20:00,1.0309034073653007,3
B,2,20:30,1.00135850475625,3
B,2,21:00,0.9658299614163848,3
B,2,21:30,1.0833322076880887,3
B,2,22:00,1.0027399246395805,3
B,2,22:30,1.1070410611147055,3
B,2,23:00,1.1290955903797006,3
B,2,23:30,1.0759663518065647,3
B,3,00:00,0.999188432771163,3
B,3,00:30,1.1619729122862545,3
B,3,01:00,0.8790299384720642,3
B,3,01:30,0.7907195112621327,3
B,3,02:00,1.0321172854602134,3
B,3,02:30,0.6259791949344188,3
B,3,03:00,0.7263086499536173,1
B,3,03:30,1.0717938206195867,3
B,3,04:00,0.6171159586372037,3
B,3,04:30,1.203351125896288,3
B,3,05:00,1.1363835193697356,2
B,3,05:30,0.9424393939930849,3
B,3,06:00,1.012249719474054,3
B,3,06:30,1.0632472009465521,3
B,3,07:00,1.3562882556912406,3
B,3,07:30,1.089443362709975,3
B,3,08:00,0.9757386997541996,3
B,3,08:30,1.020713350127558,3
B,3,09:00,1.1029701755858834,3
B,3,09:30,1.064975760093064,3
B,3,10:00,0.9899669392785633,3
B,3,10:30,1.058011181424013,3
B,3,11:00,1.0272242364205098,3
B,3,11:30,1.0537973347147087,3
B,3,12:00,1.0272177390559165,3
B,3,12:30,1.0277952943273487,3
B,3,13:00,1.0195974014639337,3
B,3,13:30,1.0135033407736778,3
B,3,14:00,0.9484823383100709,3
B,3,14:30,1.0089241638266897,3
B,3,15:00,1.0746223649886433,3
B,3,15:30,0.9881206478474804,3
B,3,16:00,0.982963956678111,3
B,3,16:30,0.9701741096204664,3
B,3,17:00,0.9562292481443052,3
B,3,17:30,0.9901333390485706,3
B,3,18:00,0.959928620706006,3
B,3,18:30,0.9799571881219391,3
B,3,19:00,0.9654798824712715,3
B,3,19:30,0.9841678119635106,3
B,3,20:00,0.9489668812183855,3
B,3,20:30,0.9199696070968276,3
B,3,21:00,0.9415169508769885,3
B,3,21:30,1.0180821653116479,3
B,3,22:00,0.9748990937304254,3
B,3,22:30,1.0630110792660765,3
B,3,23:00,1.022519300555297,3
B,3,23:30,0.9223512888494197,3
B,4,00:00,0.8854880672959896,3
B,4,00:30,0.9864111427852138,3
B,4,01:00,1.0784165215501098,3
B,4,01:30,0.8220058079428153,3
B,4,02:00,1.1151942859928818,3
B,4,02:30,0.42260216417711405,3
B,4,03:00,0.9127396766562845,2
B,4,03:30,1.187370560976188,3
B,4,04:00,0.7771736111776142,3
B,4,04:30,1.0707733560624608,2
B,4,05:00,0.6913102111250939,2
B,4,05:30,0.8396756976887582,3
B,4,06:00,0.645638189820562,3
B,4,06:30,0.6857625970975461,3
B,4,07:00,0.7427096659124646,3
B,4,07:30,1.04765982051896,3
B,4,08:00,0.8727626428697398,3
B,4,08:30,0.8675109069825943,3
B,4,09:00,0.9774238389210622,3
B,4,09:30,0.9725034069738879,3
B,4,10:00,0.9905028813767953,3
B,4,10:30,1.1090617858495082,3
B,4,11:00,1.0013911503369306,3
B,4,11:30,0.9873493084783722,3
B,4,12:00,1.0378251516384909,3
B,4,12:30,1.0707893609681933,3
B,4,13:00,1.0352939574420703,3
B,4,13:30,1.0095305008468027,3
B,4,14:00,1.021430404091997,3
B,4,14:30,0.9769669344781567,3
B,4,15:00,1.0219233222514406,3
B,4,15:30,1.0625355393458913,3
B,4,16:00,0.9573866710507923,3
B,4,16:30,1.0323176620601486,3
B,4,17:00,0.994501965492353,3
B,4,17:30,1.017550128781908,3
B,4,18:00,1.0247509202042806,3
B,4,18:30,0.977823057581882,3
B,4,19:00,0.9623080645804656,3
B,4,19:30,1.0327595388607926,3
B,4,20:00,0.9257845526700449,3
B,4,20:30,0.9909232816999738,3
B,4,21:00,1.0049976193918537,3
B,4,21:30,1.094497395533151,3
B,4,22:00,0.9891148567098187,3
B,4,22:30,0.7862322539601582,3
B,4,23:00,0.9658030464287677,3
B,4,23:30,1.0010719974125002,3
B,5,00:00,1.0329094820434985,3
B,5,00:30,0.9126660326221617,3
B,5,01:00,0.7688857620262071,3
B,5,01:30,1.2132418193010928,3
B,5,02:00,0.7794019913824497,3
B,5,02:30,1.1706719309045635,3
B,5,03:00,1.212962727445821,3
B,5,03:30,0.5338157241779973,3
B,5,04:00,1.6857764530102186,3
B,5,04:30,1.6425175012460758,3
B,5,05:00,0.7759498009047168,2
B,5,05:30,0.9532614294508588,3
B,5,06:00,1.147478511370621,3
B,5,06:30,1.046718432338198,3
B,5,07:00,0.7302000756709008,3
B,5,07:30,0.9826655133443678,3
B,5,08:00,0.9951961438337418,3
B,5,08:30,0.980897410694973,3
B,5,09:00,0.932641797865399,3
B,5,09:30,0.9880394438119419,3
B,5,10:00,0.9643053628111634,3
B,5,10:30,0.9327178296620889,3
B,5,11:00,1.0089283265894242,3
B,5,11:30,0.9656672262943107,3
B,5,12:00,0.982614678947813,3
B,5,12:30,1.0001815382029127,3
B,5,13:00,0.9822248298147048,3
B,5,13:30,0.9639174468466285,3
B,5,14:00,1.0011129555460614,3
B,5,14:30,1.0441459873261096,3
B,5,15:00,0.9573538133745503,3
B,5,15:30,0.9490002374479494,3
B,5,16:00,1.048502328047447,3
B,5,16:30,1.0430753585079446,3
B,5,17:00,1.0355708432070803,3
B,5,17:30,1.0286757951954077,3
B,5,18:00,1.0890445318057327,3
B,5,18:30,0.992959209218986,3
B,5,19:00,1.011664777672666,3
B,5,19:30,1.0493685694252224,3
B,5,20:00,0.9362580434474188,3
B,5,20:30,0.9996306091559651,3
B,5,21:00,1.1937631662389194,3
B,5,21:30,1.1799329113407504,2
B,5,22:00,0.9848977559156711,2
B,5,22:30,0.994472284654268,2
B,5,23:00,1.0056285224724748,2
B,5,23:30,1.2527619641955439,2
B,6,00:00,1.2896593301216293,3
B,6,00:30,0.8821296172190884,3
B,6,01:00,1.0522374333922504,3
B,6,01:30,1.5420721006610565,3
B,6,02:00,0.8124975012069389,3
B,6,02:30,1.4702226297061256,3
B,6,03:00,1.0192613314910688,3
B,6,03:30,0.7654973593845443,3
B,6,04:00,1.2954733766820687,3
B,6,04:30,1.8237630373792189,3
B,6,05:00,1.2028681828745051,3
B,6,05:30,0.9440655722904193,3
B,6,06:00,0.9361796355952872,3
B,6,06:30,0.8421862696642305,3
B,6,07:00,0.9166536417232796,3
B,6,07:30,1.0371284025533603,3
B,6,08:00,0.8617880899936792,3
B,6,08:30,1.028048067107371,3
B,6,09:00,1.0601871235233888,3
B,6,09:30,0.9413211652331469,3
B,6,10:00,0.9761867405935591,3
B,6,10:30,0.9749515025664036,3
B,6,11:00,0.9399702509226737,3
B,6,11:30,0.9651531762340022,3
B,6,12:00,0.9883186459915326,3
B,6,12:30,1.0418981739350313,3
B,6,13:00,1.018039857402948,3
B,6,13:30,1.014654912375523,3
B,6,14:00,0.9997457773499652,3
B,6,14:30,0.9908255019822851,3
B,6,15:00,0.9747681379992201,3
B,6,15:30,1.0096022347623872,3
B,6,16:00,0.9769668798071115,3
B,6,16:30,1.0095296029181862,3
B,6,17:00,1.0188246915621082,3
B,6,17:30,1.0233981308607403,3
B,6,18:00,0.9923332482791868,3
B,6,18:30,1.0272585479973748,3
B,6,19:00,1.035905802972484,3
B,6,19:30,1.0039436909426742,3
B,6,20:00,0.9614059252119606,3
B,6,20:30,1.0370307915652945,3
B,6,21:00,0.8867378696528417,3
B,6,21:30,0.8805643781552586,3
B,6,22:00,1.0330351332679748,3
B,6,22:30,0.7955801559436015,3
B,6,23:00,0.9252337227509188,3
B,6,23:30,0.9260254506551814,3
B,7,00:00,0.9573862371475421,3
B,7,00:30,1.156063186296604,3
B,7,01:00,1.101195141065831,3
B,7,01:30,1.360064803039889,3
B,7,02:00,0.7079111621137483,3
B,7,02:30,0.7824281265467745,3
B,7,03:00,0.8809561128526645,3
B,7,03:30,1.2517166835476905,3
B,7,04:00,1.318656740103659,2
B,7,04:30,0.8963242674408065,2
B,7,05:00,0.5689515925495936,3
B,7,05:30,0.3539555810568742,3
B,7,06:00,1.335799391203394,3
B,7,06:30,0.5450888155148332,3
B,7,07:00,0.9341932522687617,3
B,7,07:30,1.1103447258786063,3
B,7,08:00,1.0289091662411312,3
B,7,08:30,0.9053188111533026,3
B,7,09:00,1.0361488871905278,3
B,7,09:30,0.9462173344826498,3
B,7,10:00,1.0087716621553968,3
B,7,10:30,1.0120349302484162,3
B,7,11:00,0.960501904369459,3
B,7,11:30,1.12294149570437,3
B,7,12:00,1.0407810916501636,3
B,7,12:30,1.0128316516614952,3
B,7,13:00,0.997728816074206,3
B,7,13:30,1.0642390943407771,3
B,7,14:00,1.0085349903357317,3
B,7,14:30,1.0267526901314934,3
B,7,15:00,1.021246100220526,3
B,7,15:30,1.0120778814656801,3
B,7,16:00,1.0114749425850782,3
B,7,16:30,0.9466381149543996,3
B,7,17:00,1.027715418632578,3
B,7,17:30,0.9676485730763522,3
B,7,18:00,0.9624135830912302,3
B,7,18:30,0.9511999940220774,3
B,7,19:00,1.009600405033252,3
B,7,19:30,0.9867419629328532,3
B,7,20:00,0.9168377522806523,3
B,7,20:30,0.9472437672906475,3
B,7,21:00,1.1132706004833344,3
B,7,21:30,0.9268107115877827,3
B,7,22:00,0.8478166938647053,3
B,7,22:30,0.8701560789181049,3
B,7,23:00,0.7955801617511072,3
B,7,23:30,0.8336704675517068,3
B,8,00:00,1.0170210519248657,3
B,8,00:30,1.2462559832009383,3
B,8,01:00,1.3391816375120393,3
B,8,01:30,1.4070524061477714,3
B,8,02:00,0.5739405255472063,3
B,8,02:30,1.2462615786679392,3
B,8,03:00,0.4325397945615127,3
B,8,03:30,1.1299956005874026,2
B,8,04:00,0.8686271648198898,2
B,8,04:30,1.1084217476024305,2
B,8,05:00,0.6372710033115275,3
B,8,05:30,0.9337013491254841,3
B,8,06:00,1.0143908037670177,3
B,8,06:30,0.9196701887561972,3
B,8,07:00,0.8388268134350277,3
B,8,07:30,0.7044400604512931,3
B,8,08:00,0.9418094442034245,3
B,8,08:30,0.8606792990464601,3
B,8,09:00,0.9897695276921005,3
B,8,09:30,0.9481226378403376,3
B,8,10:00,0.9970926582732006,3
B,8,10:30,0.9703359501248325,3
B,8,11:00,1.03617349634244,3
B,8,11:30,0.9509934939823589,3
B,8,12:00,1.0246931913029995,3
B,8,12:30,1.057090834209414,3
B,8,13:00,0.9777975973758611,3
B,8,13:30,1.0295175553621632,3
B,8,14:00,1.0085901263441692,3
B,8,14:30,0.9773622726209611,3
B,8,15:00,1.0719068013725825,3
B,8,15:30,0.9855449972537,3
B,8,16:00,1.0437316033601718,3
B,8,16:30,0.960581245195879,3
B,8,17:00,0.9816696448757134,3
B,8,17:30,0.9587135457182053,3
B,8,18:00,1.013126438086608,3
B,8,18:30,1.023750120366958,3
B,8,19:00,0.9540293740299697,3
B,8,19:30,1.1187229967269585,3
B,8,20:00,0.9937217017902182,3
B,8,20:30,1.0040534227797036,3
B,8,21:00,1.0373068572074267,3
B,8,21:30,1.0042842971277464,3
B,8,22:00,0.9729806473300898,3
B,8,22:30,0.9732170031328364,3
B,8,23:00,0.9935113474173112,3
B,8,23:30,1.3115598322903854,3
B,9,00:00,1.1241984137787797,3
B,9,00:30,1.204707579030236,3
B,9,01:00,1.231148348940365,3
B,9,01:30,0.8592997615682354,3
B,9,02:00,0.7207025340397274,3
B,9,02:30,0.9820203790949928,3
B,9,03:00,1.0072003888153773,3
B,9,03:30,0.3386277169293079,3
B,9,04:00,0.406216776286152,3
B,9,04:30,0.37454125875666744,2
B,9,05:00,0.8183503159124942,3
B,9,05:30,0.7123072590297825,3
B,9,06:00,0.7179999731022358,3
B,9,06:30,0.9986647922999927,3
B,9,07:00,0.7793709067717,3
B,9,07:30,0.9004908490716882,3
B,9,08:00,0.8894906508885758,3
B,9,08:30,1.0078425319273534,3
B,9,09:00,1.0073479855898229,3
B,9,09:30,0.9446353575211884,3
B,9,10:00,0.9891730417611537,3
B,9,10:30,0.9752425978150383,3
B,9,11:00,1.0672801121956825,3
B,9,11:30,0.9795690654311838,3
B,9,12:00,1.0862187376376047,3
B,9,12:30,1.0199727993847334,3
B,9,13:00,0.9972301626416954,3
B,9,13:30,0.9118655073366867,3
B,9,14:00,1.0169121737706448,3
B,9,14:30,1.0143446191792884,3
B,9,15:00,1.0247264726825074,3
B,9,15:30,1.0019622224190339,3
B,9,16:00,0.9698966707111041,3
B,9,16:30,0.9775521645246409,3
B,9,17:00,0.9753701282207603,3
B,9,17:30,0.9331492375563707,3
B,9,18:00,0.9977441406234424,3
B,9,18:30,0.9659216843557308,3
B,9,19:00,0.9754837104968608,3
B,9,19:30,0.9962238758983637,3
B,9,20:00,0.9822903849242168,3
B,9,20:30,1.066681072491275,3
B,9,21:00,0.9856727702023481,3
B,9,21:30,0.981648594733012,3
B,9,22:00,0.9170955960008449,3
B,9,22:30,1.0085623235808057,3
B,9,23:00,1.2143262752249913,3
B,9,23:30,1.0174687722027387,3
B,10,00:00,0.7741982708703503,3
B,10,00:30,1.1515940224171677,3
B,10,01:00,1.1308564876656741,3
B,10,01:30,0.7221651986415868,3
B,10,02:00,1.253218254762663,3
B,10,02:30,1.281072655059493,3
B,10,03:00,0.8291733399110692,3
B,10,03:30,0.9867378691484366,2
B,10,04:00,0.7045160491594156,3
B,10,04:30,0.41416595017130325,3
B,10,05:00,1.8086365237804525,2
B,10,05:30,0.8858496759874432,3
B,10,06:00,1.3015821818396303,3
B,10,06:30,0.6743111665269762,3
B,10,07:00,0.7704135333184714,3
B,10,07:30,1.1280410972385873,3
B,10,08:00,0.8567305824133612,3
B,10,08:30,0.9504557784451623,3
B,10,09:00,0.9392020560630426,3
B,10,09:30,0.9410899799748119,3
B,10,10:00,1.0015158506721498,3
B,10,10:30,1.0265348509805299,3
B,10,11:00,0.9760177398712468,3
B,10,11:30,0.9733592751001171,3
B,10,12:00,0.933475332869206,3
B,10,12:30,1.0124111294599114,3
B,10,13:00,1.0151113925452129,3
B,10,13:30,0.9901507292351138,3
B,10,14:00,1.0000872966357897,3
B,10,14:30,1.0145287338913391,3
B,10,15:00,1.017805872971327,3
B,10,15:30,1.0681275955487406,3
B,10,16:00,0.9589853235858425,3
B,10,16:30,1.0200316281395252,3
B,10,17:00,0.9983490023575412,3
B,10,17:30,0.9307027826285612,3
B,10,18:00,1.0084069514624403,3
B,10,18:30,1.0413133353868296,3
B,10,19:00,1.0879841368708807,3
B,10,19:30,1.0896457074429564,3
B,10,20:00,1.0124967700288252,3
B,10,20:30,1.0150473486834761,3
B,10,21:00,0.9742659301889653,3
B,10,21:30,0.9702659745625344,3
B,10,22:00,0.9479169210123898,3
B,10,22:30,1.0055648997106217,3
B,10,23:00,0.9259955445208479,3
B,10,23:30,1.0300899608197975,3
B,11,00:00,1.15125578769426,2
B,11,00:30,0.8492553842571892,2
B,11,01:00,0.6454492257767617,2
B,11,01:30,1.2371810199223265,2
B,11,02:00,0.3907560725104059,2
B,11,02:30,1.0585430868825887,2
B,11,03:00,1.7274870528991038,2
B,11,03:30,3.181537065697416,2
B,11,04:00,1.442867749167294,2
B,11,04:30,1.5016952373535626,2
B,11,05:00,0.7509476568720508,2
B,11,05:30,0.9190114140147947,2
B,11,06:00,0.9516521082000977,2
B,11,06:30,1.2018555426436357,2
B,11,07:00,1.0050386832300326,2
B,11,07:30,1.108337616312968,2
B,11,08:00,0.9311014860860902,2
B,11,08:30,0.9048028784836026,2
B,11,09:00,0.9706045898960942,2
B,11,09:30,1.0260934435344629,2
B,11,10:00,1.0186196662604616,2
B,11,10:30,0.9947329622339616,2
B,11,11:00,1.005689271504076,2
B,11,11:30,1.0967582588164315,2
B,11,12:00,1.0467724448934672,2
B,11,12:30,1.0214861446076462,2
B,11,13:00,0.9990436485104599,2
B,11,13:30,0.9433869791167337,2
B,11,14:00,1.0016058976502185,2
B,11,14:30,0.957344381530468,2
B,11,15:00,0.9822185304134758,2
B,11,15:30,0.9897457210722014,2
B,11,16:00,0.9143079750404377,2
B,11,16:30,0.9877924831232221,2
B,11,17:00,0.956443661855342,2
B,11,17:30,0.9837136576471126,2
B,11,18:00,1.0274098544966606,2
B,11,18:30,0.9756595914304662,2
B,11,19:00,1.0226690971554258,2
B,11,19:30,0.9846669511910953,2
B,11,20:00,0.9996708118687967,2
B,11,20:30,1.0196928190723185,2
B,11,21:00,0.9892483531978815,2
B,11,21:30,1.0026884597068468,2
B,11,22:00,0.978065956800551,2
B,11,22:30,1.0786546752987212,2
B,11,23:00,1.216306909128018,2
B,11,23:30,1.1024626926580774,2
B,12,00:00,1.1965220975105135,3
B,12,00:30,1.050247845788515,3
B,12,01:00,1.1500920810313078,3
B,12,01:30,1.073737851666227,3
B,12,02:00,0.7393449092344119,3
B,12,02:30,1.0333592163421335,3
B,12,03:00,1.9362642843298568,2
B,12,03:30,1.8631119090325372,3
B,12,04:00,1.6999068040004075,2
B,12,04:30,0.8403074726924455,2
B,12,05:00,1.2400310596105601,3
B,12,05:30,0.7393449092344121,3
B,12,06:00,0.9420396432948734,3
B,12,06:30,0.6088722781930451,3
B,12,07:00,1.2359198482724496,3
B,12,07:30,1.1601163691138856,3
B,12,08:00,1.0130784672973598,3
B,12,08:30,0.9252171396578064,3
B,12,09:00,0.9729613571920623,3
B,12,09:30,0.9515527854903718,3
B,12,10:00,1.0413308580766367,3
B,12,10:30,1.0626832613127328,3
B,12,11:00,1.0285835810697688,3
B,12,11:30,1.0088070762478463,3
B,12,12:00,1.0424464106127405,3
B,12,12:30,0.9800024436154816,3
B,12,13:00,1.037882892909964,3
B,12,13:30,0.9576154006579684,3
B,12,14:00,0.9978993348005295,3
B,12,14:30,1.0300471675718061,3
B,12,15:00,0.969718271064827,3
B,12,15:30,0.995148790560203,3
B,12,16:00,1.0080783494051715,3
B,12,16:30,0.9669892222244683,3
B,12,17:00,1.0218513857580416,3
B,12,17:30,1.0268293978626146,3
B,12,18:00,1.0326111971902214,3
B,12,18:30,0.9424232099248794,3
B,12,19:00,1.0534335703138853,3
B,12,19:30,1.0613138653265466,3
B,12,20:00,0.9484774689654718,3
B,12,20:30,1.0172449286811613,3
B,12,21:00,0.985227963910994,3
B,12,21:30,0.9752422967186255,3
B,12,22:00,0.9272016389395886,3
B,12,22:30,1.0115582621798092,3
B,12,23:00,1.078102827380211,3
B,12,23:30,0.990041242935698,3
B,13,00:00,0.8543998436649138,3
B,13,00:30,1.1301518369355419,3
B,13,01:00,0.621952827373724,3
B,13,01:30,0.7534268084064283,3
B,13,02:00,1.1604616368154919,3
B,13,02:30,0.6850509553455538,3
B,13,03:00,1.3320605803942658,3
B,13,03:30,0.6635743207922319,2
B,13,04:00,1.842028621828663,2
B,13,04:30,0.8014127222366063,2
B,13,05:00,0.7395312034456322,2
B,13,05:30,1.4773192859233246,3
B,13,06:00,1.205562162227202,2
B,13,06:30,0.7221837948838657,3
B,13,07:00,0.8872613761135643,3
B,13,07:30,0.6196026326297239,3
B,13,08:00,0.9738471902299101,3
B,13,08:30,0.9186451753924105,3
B,13,09:00,0.9489439402115731,3
B,13,09:30,0.8863917205273932,3
B,13,10:00,1.0242295336312082,3
B,13,10:30,0.9397604228414735,3
B,13,11:00,1.0407869864400947,3
B,13,11:30,0.9926989371150818,3
B,13,12:00,1.028558446471948,3
B,13,12:30,0.9789225913443534,3
B,13,13:00,1.0142136391892447,3
B,13,13:30,1.0579484406665842,3
B,13,14:00,0.9787252066105446,3
B,13,14:30,1.0396696016697742,3
B,13,15:00,1.0101478097588559,3
B,13,15:30,1.055283946079367,3
B,13,16:00,1.0227241812823058,3
B,13,16:30,0.9814917233039506,3
B,13,17:00,1.0077289352481207,3
B,13,17:30,1.0378194002775223,3
B,13,18:00,1.0342342212397995,3
B,13,18:30,0.9899529707969804,3
B,13,19:00,1.0592180467625039,3
B,13,19:30,0.9842718299201785,3
B,13,20:00,0.9811259803980366,3
B,13,20:30,0.9678891162609291,3
B,13,21:00,1.0647325011636857,3
B,13,21:30,0.9137878681708826,3
B,13,22:00,0.7884765169201062,3
B,13,22:30,0.8991393330446836,3
B,13,23:00,1.0755459375726548,3
B,13,23:30,0.696332459971312,3
B,14,00:00,0.7667604727527397,3
B,14,00:30,0.8884345289851938,3
B,14,01:00,0.9311907863123627,3
B,14,01:30,0.7120031341490878,3
B,14,02:00,0.8046175850028957,3
B,14,02:30,0.9692021120152379,3
B,14,03:00,0.8202011218353632,3
B,14,03:30,1.2531004540933126,3
B,14,04:00,0.4946574124478529,3
B,14,04:30,1.162345641541063,2
B,14,05:00,1.445958548073473,3
B,14,05:30,0.44422133651812173,3
B,14,06:00,1.114403698145874,3
B,14,06:30,1.0974820900234017,3
B,14,07:00,0.8832145013988685,3
B,14,07:30,0.8728237425588818,3
B,14,08:00,1.0830435244823937,3
B,14,08:30,0.9905011983645847,3
B,14,09:00,0.9162823765888221,3
B,14,09:30,0.957046912515328,3
B,14,10:00,1.0260613017493898,3
B,14,10:30,1.0480026030701008,3
B,14,11:00,0.8953478804677767,3
B,14,11:30,0.9470305868603136,3
B,14,12:00,0.9655584950527746,3
B,14,12:30,0.9887018872726795,3
B,14,13:00,0.9534426386388826,3
B,14,13:30,0.9547232366843105,3
B,14,14:00,1.0304527736423728,3
B,14,14:30,0.9723085290409277,3
B,14,15:00,1.0053822323695631,3
B,14,15:30,1.0298363191956275,3
B,14,16:00,0.9941341926631402,3
B,14,16:30,0.9704876159078593,3
B,14,17:00,1.0777340994840117,3
B,14,17:30,1.044516167561115,3
B,14,18:00,1.0140707944049625,3
B,14,18:30,1.002255319877928,3
B,14,19:00,0.9935871368023951,3
B,14,19:30,1.039704991496549,3
B,14,20:00,0.9660486968704478,3
B,14,20:30,0.921508798928339,3
B,14,21:00,1.0778029094917385,3
B,14,21:30,0.9887426765201169,3
B,14,22:00,1.183069867499417,3
B,14,22:30,1.080861673572039,3
B,14,23:00,1.033149680880095,3
B,14,23:30,1.0565002538570576,3
B,15,00:00,0.9591990057952315,3
B,15,00:30,1.0472803239135606,3
B,15,01:00,1.4738157067862423,3
B,15,01:30,1.2646163651970443,3
B,15,02:00,0.9807744620663986,3
B,15,02:30,0.9399126055250862,3
B,15,03:00,1.3504486715699136,3
B,15,03:30,1.1082306138941407,1
B,15,04:00,1.2341883507157607,1
B,15,04:30,0.9164513520445146,3
B,15,05:00,1.3374139061312824,3
B,15,05:30,0.9126605055598807,3
B,15,06:00,0.4557114050521407,3
B,15,06:30,0.8916092707541882,3
B,15,07:00,0.88188632269301,3
B,15,07:30,1.0335033968566576,3
B,15,08:00,1.1222039662077976,3
B,15,08:30,1.0686498586531676,3
B,15,09:00,0.9930140314694023,3
B,15,09:30,0.939511421362637,3
B,15,10:00,0.9735191274536119,3
B,15,10:30,0.9365400365446886,3
B,15,11:00,0.8992357784315244,3
B,15,11:30,0.9140221695197066,3
B,15,12:00,0.9636971867594047,3
B,15,12:30,0.9759579277196788,3
B,15,13:00,1.009295497871671,3
B,15,13:30,0.9697017871573731,3
B,15,14:00,0.9669401210214897,3
B,15,14:30,0.9442875220882233,3
B,15,15:00,1.0207056131283487,3
B,15,15:30,0.9749112631310097,3
B,15,16:00,1.0200451578336984,3
B,15,16:30,0.9988272051849338,3
B,15,17:00,1.102821654686509,3
B,15,17:30,0.9672455362071419,3
B,15,18:00,1.0383999897085747,3
B,15,18:30,0.9586686662743817,3
B,15,19:00,1.0191963700758326,3
B,15,19:30,0.9014999325211664,3
B,15,20:00,1.0807943927022445,3
B,15,20:30,0.9766785272759395,3
B,15,21:00,0.9996279581977304,3
B,15,21:30,1.0004747544596369,3
B,15,22:00,1.0371259323910427,3
B,15,22:30,1.0478311851172377,3
B,15,23:00,1.0720912797737807,3
B,15,23:30,1.0775973712470222,3
B,16,00:00,0.9441751249056639,3
B,16,00:30,1.0682474740878183,3
B,16,01:00,1.0799308290902105,3
B,16,01:30,0.6626848269417199,3
